CHART																		
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	7	3.34928229665072	0.077445599003577	SINMEB_0882, SINMEB_1012, SINMEB_3617, SINMEB_1279, SINMEB_1636, SINMEB_2208, SINMEB_1118	94	77	2380	2.30174081237911	0.903446601616425	0.374320395183957	0.361412795350027						
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	18	8.61244019138756	0.085453596799696	SINMEB_1483, SINMEB_1570, SINMEB_1095, SINMEB_1399, SINMEB_2257, SINMEB_1277, SINMEB_2221, SINMEB_6197, SINMEB_0915, SINMEB_2327, SINMEB_3605, SINMEB_0545, SINMEB_1005, SINMEB_3622, SINMEB_1638, SINMEB_2758, SINMEB_1757, SINMEB_1118	167	349	4859	1.50064341231577	0.999999999999988	1	1						
GOTERM_CC_DIRECT	GO:0005840~ribosome	5	2.39234449760766	0.089323253148463	SINMEB_0991, SINMEB_3014, SINMEB_0993, SINMEB_1977, SINMEB_1878	76	45	1968	2.87719298245614	0.796205618254569	1	1						
UP_SEQ_FEATURE	NP_BIND:FAD	3	1.43540669856459	0.098564362739338	SINMEB_1175, SINMEB_1604, SINMEB_1080	156	15	4331	5.5525641025641	0.999999996260674	1	1						
INTERPRO	IPR023562:Clp protease proteolytic subunit /Translocation-enhancing protein TepA	2	0.956937799043062	0.099048365322178	SINMEB_0882, SINMEB_2208	167	3	4859	19.3972055888224	1	1	1						
																		
																		
																		
CLUSTERING																		
Annotation Cluster 1	Enrichment Score: 1.965956439870216																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_LIGAND	KW-0547~Nucleotide-binding	20	9.56937799043062	0.003042710330851	SINMEB_1399, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_2221, SINMEB_0044, SINMEB_3584, SINMEB_1165, SINMEB_1050, SINMEB_1080, SINMEB_0915, SINMEB_0654, SINMEB_0545, SINMEB_1369, SINMEB_1005, SINMEB_1367, SINMEB_1604, SINMEB_2758, SINMEB_1757, SINMEB_0437	39	278	986	1.81885261021952	0.067689180019962	0.069982337609566	0.069982337609566						
UP_KW_LIGAND	KW-0067~ATP-binding	16	7.6555023923445	0.020216016498235	SINMEB_2472, SINMEB_1399, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_2221, SINMEB_0044, SINMEB_3584, SINMEB_0915, SINMEB_0654, SINMEB_0545, SINMEB_1005, SINMEB_2758, SINMEB_1757, SINMEB_1118, SINMEB_0437	39	234	986	1.72868726714881	0.374830585074561	0.2324841897297	0.2324841897297						
GOTERM_MF_DIRECT	GO:0005524~ATP binding	27	12.9186602870813	0.020567167642596	SINMEB_1570, SINMEB_1399, SINMEB_5276, SINMEB_2882, SINMEB_2860, SINMEB_0044, SINMEB_2221, SINMEB_0825, SINMEB_2327, SINMEB_0545, SINMEB_1638, SINMEB_0406, SINMEB_1757, SINMEB_1118, SINMEB_1483, SINMEB_2472, SINMEB_1382, SINMEB_2257, SINMEB_3584, SINMEB_6197, SINMEB_0915, SINMEB_0654, SINMEB_3605, SINMEB_1005, SINMEB_3622, SINMEB_2758, SINMEB_0437	135	452	3484	1.54159292035398	0.920766597173715	0.627298613099178	0.627298613099178						
																		
Annotation Cluster 2	Enrichment Score: 1.55529053791812																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_MOLECULAR_FUNCTION	KW-0687~Ribonucleoprotein	8	3.82775119617225	0.005368351866877	SINMEB_0991, SINMEB_3014, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_1977, SINMEB_1878, SINMEB_0987	94	56	2380	3.61702127659574	0.144527716474795	0.054884002553572	0.05299145074138						
UP_KW_MOLECULAR_FUNCTION	KW-0689~Ribosomal protein	8	3.82775119617225	0.005368351866877	SINMEB_0991, SINMEB_3014, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_1977, SINMEB_1878, SINMEB_0987	94	56	2380	3.61702127659574	0.144527716474795	0.054884002553572	0.05299145074138						
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	7	3.34928229665072	0.015036354701823	SINMEB_0991, SINMEB_3014, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_1878, SINMEB_0987	135	53	3484	3.40852550663871	0.842505810235954	0.627298613099178	0.627298613099178						
GOTERM_BP_DIRECT	GO:0006412~translation	7	3.34928229665072	0.019367509788387	SINMEB_0991, SINMEB_3014, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_1878, SINMEB_0987	73	61	2024	3.18167527509544	0.713976444201836	1	1						
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	5	2.39234449760766	0.04757147426286	SINMEB_0991, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_0987	135	36	3484	3.5843621399177	0.997384515794412	1	1						
UP_KW_MOLECULAR_FUNCTION	KW-0699~rRNA-binding	5	2.39234449760766	0.058503875516756	SINMEB_0991, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_0987	94	38	2380	3.33146696528555	0.825924535407236	0.339322477997186	0.327621702893835						
GOTERM_CC_DIRECT	GO:0005840~ribosome	5	2.39234449760766	0.089323253148463	SINMEB_0991, SINMEB_3014, SINMEB_0993, SINMEB_1977, SINMEB_1878	76	45	1968	2.87719298245614	0.796205618254569	1	1						
UP_KW_MOLECULAR_FUNCTION	KW-0694~RNA-binding	5	2.39234449760766	0.173093844656928	SINMEB_0991, SINMEB_1001, SINMEB_0993, SINMEB_0989, SINMEB_0987	94	56	2380	2.26063829787234	0.99596140300462	0.717103070721557	0.69237537862771						
																		
Annotation Cluster 3	Enrichment Score: 1.38037348400053																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_MOLECULAR_FUNCTION	KW-0720~Serine protease	4	1.91387559808612	0.005677655436576	SINMEB_0882, SINMEB_1012, SINMEB_3617, SINMEB_2208	94	10	2380	10.1276595744681	0.152209057064021	0.054884002553572	0.05299145074138						
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	7	3.34928229665072	0.077445599003577	SINMEB_0882, SINMEB_1012, SINMEB_3617, SINMEB_1279, SINMEB_1636, SINMEB_2208, SINMEB_1118	94	77	2380	2.30174081237911	0.903446601616425	0.374320395183957	0.361412795350027						
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	3	1.43540669856459	0.164328833405264	SINMEB_0882, SINMEB_1012, SINMEB_2208	135	19	3484	4.07485380116959	0.999999999692163	1	1						
																		
Annotation Cluster 4	Enrichment Score: 1.2070226617968238																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	6	2.87081339712919	0.019235766733393	SINMEB_1175, SINMEB_0487, SINMEB_1411, SINMEB_1604, SINMEB_0404, SINMEB_1080	135	41	3484	3.77669376693767	0.906484504232029	0.627298613099178	0.627298613099178						
INTERPRO	IPR016156:FAD/NAD-linked reductase, dimerisation	3	1.43540669856459	0.035665850233749	SINMEB_1604, SINMEB_0404, SINMEB_1080	167	9	4859	9.69860279441118	0.99999782384796	1	1						
UP_SEQ_FEATURE	DOMAIN:Pyr_redox_2	3	1.43540669856459	0.146520983958369	SINMEB_1604, SINMEB_0404, SINMEB_1080	156	19	4331	4.3836032388664	0.999999999999864	1	1						
INTERPRO	IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain	3	1.43540669856459	0.147790814589392	SINMEB_1604, SINMEB_0404, SINMEB_1080	167	20	4859	4.36437125748503	1	1	1						
																		
Annotation Cluster 5	Enrichment Score: 1.1263979029954931																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	6	2.87081339712919	0.019235766733393	SINMEB_1175, SINMEB_0487, SINMEB_1411, SINMEB_1604, SINMEB_0404, SINMEB_1080	135	41	3484	3.77669376693767	0.906484504232029	0.627298613099178	0.627298613099178						
UP_SEQ_FEATURE	NP_BIND:FAD	3	1.43540669856459	0.098564362739338	SINMEB_1175, SINMEB_1604, SINMEB_1080	156	15	4331	5.5525641025641	0.999999996260674	1	1						
UP_KW_LIGAND	KW-0274~FAD	5	2.39234449760766	0.220280914496898	SINMEB_1175, SINMEB_6185, SINMEB_0487, SINMEB_1604, SINMEB_1080	39	63	986	2.00651200651201	0.996729773832298	1	1						
																		
Annotation Cluster 6	Enrichment Score: 0.6738313468681615																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
GOTERM_MF_DIRECT	GO:0005524~ATP binding	27	12.9186602870813	0.020567167642596	SINMEB_1570, SINMEB_1399, SINMEB_5276, SINMEB_2882, SINMEB_2860, SINMEB_0044, SINMEB_2221, SINMEB_0825, SINMEB_2327, SINMEB_0545, SINMEB_1638, SINMEB_0406, SINMEB_1757, SINMEB_1118, SINMEB_1483, SINMEB_2472, SINMEB_1382, SINMEB_2257, SINMEB_3584, SINMEB_6197, SINMEB_0915, SINMEB_0654, SINMEB_3605, SINMEB_1005, SINMEB_3622, SINMEB_2758, SINMEB_0437	135	452	3484	1.54159292035398	0.920766597173715	0.627298613099178	0.627298613099178						
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	18	8.61244019138756	0.085453596799696	SINMEB_1483, SINMEB_1570, SINMEB_1095, SINMEB_1399, SINMEB_2257, SINMEB_1277, SINMEB_2221, SINMEB_6197, SINMEB_0915, SINMEB_2327, SINMEB_3605, SINMEB_0545, SINMEB_1005, SINMEB_3622, SINMEB_1638, SINMEB_2758, SINMEB_1757, SINMEB_1118	167	349	4859	1.50064341231577	0.999999999999988	1	1						
GOTERM_MF_DIRECT	GO:0016787~hydrolase activity	14	6.69856459330144	0.135565488176438	SINMEB_1570, SINMEB_1399, SINMEB_2257, SINMEB_0376, SINMEB_2860, SINMEB_1495, SINMEB_0915, SINMEB_2327, SINMEB_1611, SINMEB_3605, SINMEB_1511, SINMEB_3622, SINMEB_1638, SINMEB_2758	135	242	3484	1.49299051117233	0.999999980887571	1	1						
INTERPRO	IPR017871:ABC transporter, conserved site	9	4.30622009569378	0.21963119834659	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_2327, SINMEB_3605, SINMEB_1638, SINMEB_3622, SINMEB_2758	167	169	4859	1.54948091981717	1	1	1						
UP_SEQ_FEATURE	NP_BIND:ATP	13	6.2200956937799	0.295249913237124	SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_5276, SINMEB_2882, SINMEB_0915, SINMEB_2327, SINMEB_3605, SINMEB_0545, SINMEB_1005, SINMEB_3622, SINMEB_1638, SINMEB_2758	156	279	4331	1.29360812425329	1	1	1						
INTERPRO	IPR003439:ABC transporter-like	9	4.30622009569378	0.322971161198568	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_2327, SINMEB_3605, SINMEB_1638, SINMEB_3622, SINMEB_2758	167	190	4859	1.37822250236369	1	1	1						
INTERPRO	IPR003593:AAA+ ATPase domain	10	4.78468899521531	0.347098712584596	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_2327, SINMEB_3605, SINMEB_1638, SINMEB_3622, SINMEB_2758, SINMEB_1118	167	222	4859	1.31062199924475	1	1	1						
UP_SEQ_FEATURE	DOMAIN:ABC transporter	9	4.30622009569378	0.364562049426479	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_2327, SINMEB_3605, SINMEB_1638, SINMEB_3622, SINMEB_2758	156	189	4331	1.32203907203907	1	1	1						
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	7	3.34928229665072	0.521822799240938	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2327, SINMEB_3605, SINMEB_1638, SINMEB_3622	135	150	3484	1.20434567901235	1	1	1						
SMART	SM00382:AAA	10	4.78468899521531	0.554418213370556	SINMEB_0915, SINMEB_1483, SINMEB_1570, SINMEB_2257, SINMEB_2327, SINMEB_3605, SINMEB_1638, SINMEB_3622, SINMEB_2758, SINMEB_1118	44	222	1067	1.09234234234234	0.999999999999954	1	1						
																		
Annotation Cluster 7	Enrichment Score: 0.5915532496228236																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
INTERPRO	IPR000792:Transcription regulator LuxR, C-terminal	3	1.43540669856459	0.159859180592946	SINMEB_2066, SINMEB_6358, SINMEB_6173	167	21	4859	4.15654405474765	1	1	1						
UP_SEQ_FEATURE	DOMAIN:HTH luxR-type	3	1.43540669856459	0.17199000178861	SINMEB_2066, SINMEB_6358, SINMEB_6173	156	21	4331	3.96611721611722	1	1	1						
SMART	SM00421:HTH_LUXR	3	1.43540669856459	0.205989329095285	SINMEB_2066, SINMEB_6358, SINMEB_6173	44	21	1067	3.46428571428571	0.999843900725661	1	1						
INTERPRO	IPR016032:Signal transduction response regulator, C-terminal effector	3	1.43540669856459	0.286331982837564	SINMEB_2066, SINMEB_6358, SINMEB_6173	167	31	4859	2.81572339192583	1	1	1						
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	5	2.39234449760766	0.679639144403525	SINMEB_2066, SINMEB_6358, SINMEB_1032, SINMEB_6173, SINMEB_0329	73	128	2024	1.08304794520548	1	1	1						
																		
Annotation Cluster 8	Enrichment Score: 0.3873688828605215																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
INTERPRO	IPR009057:Homeodomain-like	6	2.87081339712919	0.223709093257465	SINMEB_3791, SINMEB_2046, SINMEB_0752, SINMEB_2040, SINMEB_1900, SINMEB_3317	167	95	4859	1.83763000315159	1	1	1						
INTERPRO	IPR018060:DNA binding HTH domain, AraC-type	3	1.43540669856459	0.324598128599569	SINMEB_2046, SINMEB_0752, SINMEB_3317	167	34	4859	2.56727721028531	1	1	1						
UP_SEQ_FEATURE	DOMAIN:HTH araC/xylS-type	3	1.43540669856459	0.358244199609283	SINMEB_2046, SINMEB_0752, SINMEB_3317	156	35	4331	2.37967032967033	1	1	1						
SMART	SM00342:HTH_ARAC	3	1.43540669856459	0.402368225326404	SINMEB_2046, SINMEB_0752, SINMEB_3317	44	34	1067	2.13970588235294	0.999999996804934	1	1						
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	4	1.91387559808612	0.519135640176773	SINMEB_2046, SINMEB_1456, SINMEB_0752, SINMEB_3317	135	71	3484	1.45393844548774	1	1	1						
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	7	3.34928229665072	0.872315045646754	SINMEB_1461, SINMEB_2046, SINMEB_1907, SINMEB_0752, SINMEB_2040, SINMEB_1900, SINMEB_3317	135	224	3484	0.806481481481482	1	1	1						
																		
Annotation Cluster 9	Enrichment Score: 0.2591316799047905																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
INTERPRO	IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2	3	1.43540669856459	0.503353997976081	SINMEB_1481, SINMEB_1485, SINMEB_1907	167	49	4859	1.78137602346328	1	1	1						
INTERPRO	IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1	3	1.43540669856459	0.575924718799916	SINMEB_1481, SINMEB_1485, SINMEB_1907	167	56	4859	1.55870402053037	1	1	1						
INTERPRO	IPR015424:Pyridoxal phosphate-dependent transferase	3	1.43540669856459	0.575924718799916	SINMEB_1481, SINMEB_1485, SINMEB_1907	167	56	4859	1.55870402053037	1	1	1						
																		
Annotation Cluster 10	Enrichment Score: 0.21180431896119747																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_CELLULAR_COMPONENT	KW-0997~Cell inner membrane	9	4.30622009569378	0.222203676720487	SINMEB_0915, SINMEB_1162, SINMEB_1052, SINMEB_6354, SINMEB_2257, SINMEB_1144, SINMEB_2860, SINMEB_1583, SINMEB_2758	65	161	1767	1.51963688485428	0.827788876115174	0.846624431349094	0.846624431349094						
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	13	6.2200956937799	0.79027564916089	SINMEB_1052, SINMEB_1162, SINMEB_6354, SINMEB_1069, SINMEB_2257, SINMEB_1144, SINMEB_2860, SINMEB_1583, SINMEB_0915, SINMEB_0825, SINMEB_0741, SINMEB_2758, SINMEB_1415	65	391	1767	0.90383631713555	0.999982153953857	1	1						
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	17	8.13397129186603	0.810329858435201	SINMEB_1570, SINMEB_1162, SINMEB_6354, SINMEB_1069, SINMEB_2257, SINMEB_1144, SINMEB_2860, SINMEB_1583, SINMEB_2091, SINMEB_0915, SINMEB_2327, SINMEB_3803, SINMEB_3605, SINMEB_0741, SINMEB_3622, SINMEB_2758, SINMEB_1867	49	513	1337	0.904204956836536	1	1	1						
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	13	6.2200956937799	0.999058781322199	SINMEB_1052, SINMEB_6354, SINMEB_1069, SINMEB_2257, SINMEB_1144, SINMEB_2860, SINMEB_2091, SINMEB_0915, SINMEB_3803, SINMEB_1797, SINMEB_3622, SINMEB_2758, SINMEB_1415	76	604	1968	0.557337051237365	1	1	1						
																		
Annotation Cluster 11	Enrichment Score: 0.15000697780810748																	
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR						
UP_KW_DOMAIN	KW-0812~Transmembrane	35	16.7464114832536	0.492677319170194	SINMEB_3078, SINMEB_1570, SINMEB_3311, SINMEB_0380, SINMEB_0166, SINMEB_1650, SINMEB_2728, SINMEB_2204, SINMEB_1797, SINMEB_1279, SINMEB_0741, SINMEB_0669, SINMEB_0648, SINMEB_0964, SINMEB_2208, SINMEB_1636, SINMEB_4328, SINMEB_1415, SINMEB_2153, SINMEB_1261, SINMEB_1162, SINMEB_6354, SINMEB_0376, SINMEB_0715, SINMEB_1826, SINMEB_3809, SINMEB_2712, SINMEB_3605, SINMEB_2017, SINMEB_2038, SINMEB_1961, SINMEB_0636, SINMEB_0934, SINMEB_0579, SINMEB_1624	63	954	1770	1.03074772886094	0.982950734562005	0.840861259488699	0.840861259488699						
UP_KW_DOMAIN	KW-1133~Transmembrane helix	21	10.0478468899522	0.560574172992466	SINMEB_3078, SINMEB_2153, SINMEB_3311, SINMEB_0380, SINMEB_1162, SINMEB_0166, SINMEB_6354, SINMEB_0376, SINMEB_1650, SINMEB_2728, SINMEB_3809, SINMEB_2017, SINMEB_2204, SINMEB_1797, SINMEB_1961, SINMEB_0636, SINMEB_0648, SINMEB_0934, SINMEB_2208, SINMEB_1636, SINMEB_1624	63	574	1770	1.02787456445993	0.992800315383457	0.840861259488699	0.840861259488699						
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	47	22.488038277512	0.740605877950179	SINMEB_3078, SINMEB_1570, SINMEB_3311, SINMEB_0380, SINMEB_1052, SINMEB_0166, SINMEB_1650, SINMEB_2860, SINMEB_0825, SINMEB_2728, SINMEB_2204, SINMEB_1797, SINMEB_1279, SINMEB_0741, SINMEB_0669, SINMEB_0648, SINMEB_0964, SINMEB_2208, SINMEB_1636, SINMEB_4328, SINMEB_1415, SINMEB_2153, SINMEB_1261, SINMEB_1162, SINMEB_6354, SINMEB_2257, SINMEB_1069, SINMEB_0376, SINMEB_1144, SINMEB_1583, SINMEB_2091, SINMEB_0915, SINMEB_0715, SINMEB_1826, SINMEB_3809, SINMEB_2712, SINMEB_3605, SINMEB_3803, SINMEB_2017, SINMEB_2038, SINMEB_1961, SINMEB_3622, SINMEB_0636, SINMEB_0934, SINMEB_2758, SINMEB_0579, SINMEB_1624	65	1316	1767	0.970879120879121	0.999920982931356	1	1						
